month	title	m_facebook	n_facebook	url	category
01	야간에도 잘 보이는 차선 578㎞ 고속道에 설치	0	2	http://news.mk.co.kr/news_forward.php?domain=news&no=65348&year=2015	gen
01	[기고] 2030년 고급인력난 SW교육 질 높여야	204	0	http://news.mk.co.kr/news_forward.php?domain=news&no=65366&year=2015	it
01	이제 브런치보다 ‘딘치족’ 애매한 오후엔 웰빙食을	108	13	http://news.mk.co.kr/news_forward.php?domain=news&no=65352&year=2015	business
01	‘토토가’가 이끈 복고 열풍…디저트도 예외 아니다	15	0	http://news.mk.co.kr/news_forward.php?domain=news&no=66355&year=2015	business
01	검찰, `불법 정치자금 의혹` 신학용 의원 조사 26일로 연기	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=66367&year=2015	society
01	소비자 10명중 6명 어려운 제품 사용설명서 때문에 그만…	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=66365&year=2015	business
01	[레이더P] 갈수록 거칠어지는 野당권후보 네거티브	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=66084&year=2015	politics
01	거동불편 60대母 방치해 숨지게 한 아들 불구속 입건	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=65892&year=2015	society
01	제주에어, 10주년 프로모션 진행…항공권 95% 할인 받는 방법은?	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=67109&year=2015	society
01	Samsung SDS plunges to record low	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=67426&year=2015	gen
01	LG International jumps on logistics business acquisition	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=67427&year=2015	gen
01	‘안산 인질극’ 김상훈, 의붓딸 살해 전 성폭행…특수강간 혐의 추가	0	6	http://news.mk.co.kr/news_forward.php?domain=news&no=67483&year=2015	society
01	[MBN] `알토란` 진품 다이아몬드 가려내기…보석의 진가를 판가름하는 법	22	0	http://news.mk.co.kr/news_forward.php?domain=news&no=67498&year=2015	culture
01	하늘에 이어 공사판까지…일자리 파괴자 드론	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=67224&year=2015	international
01	선박구조물 공장서 크레인 구조물 추락…4명 사망 (종합)	2	0	http://news.mk.co.kr/news_forward.php?domain=news&no=67351&year=2015	society
01	자영업도 `스마트`하게…비서보다 똘똘한 앱	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=67365&year=2015	it
01	저유가, 강달러에 말레이시아 외환위기 공포	5	0	http://news.mk.co.kr/news_forward.php?domain=news&no=67361&year=2015	international
01	홀대 받던 금값…다시 뛰는 이유는	2	0	http://news.mk.co.kr/news_forward.php?domain=news&no=66549&year=2015	international
01	신원 지이크(SIEG) 뉴욕 캡슐쇼 참가	12	0	http://news.mk.co.kr/news_forward.php?domain=news&no=66620&year=2015	business
01	중국서 마사지 한번받았는데 결제금액이 250만원 `화들짝`	4	0	http://news.mk.co.kr/news_forward.php?domain=news&no=66897&year=2015	economy
01	"`농협금융인대상` 권성현 계장 ""비결은 마술이죠”"	9	0	http://news.mk.co.kr/news_forward.php?domain=news&no=67859&year=2015	economy
01	[Hot Preview] 제2의 ‘님아…’를 찾아서 | 보고 나면 행복해지는 새해 심쿵영화	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=67883&year=2015	culture
01	노인빈곤율 50% 육박…전체 빈곤율 보다 3.5배↑	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=67997&year=2015	society
01	삼성바이오에피스 바이오시밀러 `SB4` 유럽 허가신청	31	0	http://news.mk.co.kr/news_forward.php?domain=news&no=68016&year=2015	it
01	삼성증권, 로스차일드 유럽 M&A 펀드에 투자	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=60048&year=2015	business
01	감기 잡는 茶 인기 `쑥↑`..뭐가 있나?	12	0	http://news.mk.co.kr/news_forward.php?domain=news&no=60052&year=2015	business
01	터키 실종 10대, IS 가담 가능성 증폭…IS 채팅 수단 `슈어스팟` 사용 확인	2	0	http://news.mk.co.kr/news_forward.php?domain=news&no=60164&year=2015	society
01	"오비맥주, 35년간 한강물 공짜 사용…""댐 건설 이전에 취수 시작"""	6	0	http://news.mk.co.kr/news_forward.php?domain=news&no=59510&year=2015	business
01	World’s 1st IoT complex to be constructed in S. Korea	3	0	http://news.mk.co.kr/news_forward.php?domain=news&no=59505&year=2015	gen
01	안산인질살해범, “니 엄마 데려와” 충격	0	1	http://news.mk.co.kr/news_forward.php?domain=news&no=59924&year=2015	society
01	6년째 1월이면 설렁탕만 먹는 CEO	67	0	http://news.mk.co.kr/news_forward.php?domain=news&no=60201&year=2015	it
01	한류스타 장근석도 ‘빌딩 부자’	5	0	http://news.mk.co.kr/news_forward.php?domain=news&no=60217&year=2015	estate
01	Experts blame free childcare policy for day care center child abuses	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=58429&year=2015	gen
01	[레이더M] KT, 올들어 첫 회사채 발행	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=58414&year=2015	stock
01	이화의료원, 제2부속병원·의과대학 건축 개시	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=59074&year=2015	it
01	침체된 위스키 시장 싱글몰트만 승승장구	0	7	http://news.mk.co.kr/news_forward.php?domain=news&no=59076&year=2015	business
01	세형동검·잔줄무늬청동거울…충주서 고조선 유물 다량 출토	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=58996&year=2015	culture
01	중국BB크림 열풍…100만개 완판은 기본	0	5	http://news.mk.co.kr/news_forward.php?domain=news&no=58854&year=2015	business
01	영국 슈퍼카 ‘맥라렌’, 4월 한국 상륙	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=58705&year=2015	business
01	"[레이더P] 자숙끝낸 안철수 ""난 새정치 공동창업자다"""	288	0	http://news.mk.co.kr/news_forward.php?domain=news&no=58070&year=2015	politics
01	"SK텔레콤, 멤버십 혜택 강화…""할인한도 상향·제휴처 확대”"	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=58098&year=2015	business
01	[아이슬란드] 티없이 맑은 그린	0	1	http://news.mk.co.kr/news_forward.php?domain=news&no=57229&year=2015	culture
01	[추천 여행] 자연과 사람이 빚어낸 완벽한 풍경	11	0	http://news.mk.co.kr/news_forward.php?domain=news&no=57232&year=2015	culture
01	공기업 간부, 2년연속 성과못내면 퇴출	0	1	http://news.mk.co.kr/news_forward.php?domain=news&no=57212&year=2015	economy
01	자유경제원 ‘反시장’ 국회의원 분석해보니	8	0	http://news.mk.co.kr/news_forward.php?domain=news&no=57222&year=2015	gen
01	[CEO & CEO] 양지해 엠티콜렉션 대표	1	1	http://news.mk.co.kr/news_forward.php?domain=news&no=57214&year=2015	business
01	가업상속공제법 좌절…강석훈 의원의 반성문	2	0	http://news.mk.co.kr/news_forward.php?domain=news&no=57228&year=2015	gen
01	‘판’ 흔드는 신생저축銀…채용·실적 ‘쑥쑥’	6	0	http://news.mk.co.kr/news_forward.php?domain=news&no=57225&year=2015	economy
01	임대주택 리츠, 새 블루오션 부상	15	2	http://news.mk.co.kr/news_forward.php?domain=news&no=57217&year=2015	estate
01	평화통일기반구축법 제정·한반도열차 시범운행 추진	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=58350&year=2015	politics
01	[허성원 변리사의 굿아이디어] 건담형 로봇 슈트, 아마존에서 구입할 수 있다	1	0	http://biz.mk.co.kr/mk_column_view.php?type=patent&uid=257145	gen
01	위례 상가 뜨는 이유는	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=57750&year=2015	estate
01	Gov’t indecisive over income tax returns	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=68911&year=2015	gen
01	삼성·LG·SK 직원 이달말 성과급…반도체는 `두툼` 스마트폰은 `얄팍`	6	0	http://news.mk.co.kr/news_forward.php?domain=news&no=68461&year=2015	business
01	현대차 영업益 4년만에 최저…배당은 늘린다	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=72806&year=2015	business
01	‘1인 펀드 금지’에 운용사 한숨 “운용중인 펀드 어쩌나”	6	0	http://news.mk.co.kr/news_forward.php?domain=news&no=76033&year=2015	stock
01	건강보험료, 직장인 평균 1260원 올라	16	0	http://news.mk.co.kr/news_forward.php?domain=news&no=74461&year=2015	society
01	[Cover Story] 40代엔 종신보험 가입…50~60代 연금보험 딱	6	7	http://news.mk.co.kr/news_forward.php?domain=news&no=74056&year=2015	economy
01	[사설] 다보스포럼에서 쏟아진 한국기업에 대한 충고	2	0	http://news.mk.co.kr/news_forward.php?domain=news&no=73920&year=2015	gen
01	뉴욕증시, ECB 대규모 양적완화 결정에 상승 마감	9	0	http://news.mk.co.kr/news_forward.php?domain=news&no=74179&year=2015	international
01	[Cover Story] 정기예적금 대안? 연금저축보험·변액연금 ‘강추’	8	7	http://news.mk.co.kr/news_forward.php?domain=news&no=74057&year=2015	economy
01	[Insight] 인정받는 신임 팀장 되려면	265	20	http://news.mk.co.kr/news_forward.php?domain=news&no=74035&year=2015	gen
01	로열티 아깝다···한국형 뮤지컬의 반격	245	117	http://news.mk.co.kr/news_forward.php?domain=news&no=74032&year=2015	gen
01	‘D의 공포’ 커지자 캐나다 등 각국 금리인하	3	1	http://news.mk.co.kr/news_forward.php?domain=news&no=74021&year=2015	international
01	베일벗은 윈도10…모바일·PC·IoT 多적용	3	7	http://news.mk.co.kr/news_forward.php?domain=news&no=74012&year=2015	business
01	미국·일본과 다르게 기간·매입규모 한정	4	0	http://news.mk.co.kr/news_forward.php?domain=news&no=74022&year=2015	international
01	서울의 오늘통닭·전주의 삼백집·부산의 개미집, 성공의 공통점은?	2	0	http://news.mk.co.kr/news_forward.php?domain=news&no=74023&year=2015	business
01	LIG넥스원·이노션…올해 IPO 시총 1조이상 大魚 6~7곳	3	0	http://news.mk.co.kr/news_forward.php?domain=news&no=74017&year=2015	stock
01	"소녀시대 태연 올림픽 체조경기장 무대서 추락 ""아뿔싸""…진통제 맞고"	0	3	http://news.mk.co.kr/news_forward.php?domain=news&no=74736&year=2015	gen
01	대구 한 고등학교서 교사, 학생 폭행…고막 파열	0	1	http://news.mk.co.kr/news_forward.php?domain=news&no=78072&year=2015	society
01	"구글 회장 다보스 포럼서 ""인터넷 사라질 것""…이유가?"	2	0	http://news.mk.co.kr/news_forward.php?domain=news&no=78377&year=2015	international
01	“이완구 차남, 십자인대 파열로 군입대 면제…공개검증 용의”	2	0	http://news.mk.co.kr/news_forward.php?domain=news&no=78472&year=2015	politics
01	2만원 때문에 46억 로또복권 놓친 주부 화병에 `그만`	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=78311&year=2015	society
01	"구글 회장 ""인터넷 사라질 것""…왜?"	1	11	http://news.mk.co.kr/news_forward.php?domain=news&no=78337&year=2015	it
01	의정부 화재 20대 여성 숨져…사고서 아들 살리려다 `모성애`	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=78547&year=2015	society
01	“총기 들고 실종된 육군 일병, 사인은 익사”	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=78386&year=2015	society
01	사우디 국왕 공동묘지 평민 옆자리서 영면	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=78577&year=2015	international
01	창신숭인 재생사업 본격적으로 시작되나	0	7	http://news.mk.co.kr/news_forward.php?domain=news&no=75285&year=2015	estate
01	"오바마 ""북한 결국 무너져"""	5	7	http://news.mk.co.kr/news_forward.php?domain=news&no=77678&year=2015	international
01	‘전화기’가 마천루와 전원주택을 탄생시켰다	4	0	http://news.mk.co.kr/news_forward.php?domain=news&no=77570&year=2015	culture
01	[世界 공감] 스웨덴판 ‘땅콩회항’ 회사소유 비행기 자가용처럼 쓴 회장	5	0	http://news.mk.co.kr/news_forward.php?domain=news&no=77594&year=2015	international
01	겨울만 되면 우울한 당신, 이유는 ‘계절성 감정장애’	10	3	http://news.mk.co.kr/news_forward.php?domain=news&no=77577&year=2015	it
01	돈받고 물건보냈는데 내가 사기범이라니	16	6	http://news.mk.co.kr/news_forward.php?domain=news&no=77585&year=2015	society
01	원인을 알 수 없는 두통, 목관절 이상 때문	2	0	http://news.mk.co.kr/news_forward.php?domain=news&no=77576&year=2015	it
01	여드름, 건조한 겨울에 더 기승…초기에 잡자	9	0	http://news.mk.co.kr/news_forward.php?domain=news&no=77575&year=2015	it
01	[Tour holic] 반전매력 한옥스테이	0	15	http://news.mk.co.kr/news_forward.php?domain=news&no=77581&year=2015	culture
01	슈미트 구글  회장 “인터넷 미래엔 사라질 것”	10	0	http://news.mk.co.kr/news_forward.php?domain=news&no=78005&year=2015	society
01	워킹맘들, 새벽시간 아이 재운채 남편 몰래…	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=78221&year=2015	society
01	커피집 알바생, 손님 음료에 시럽으로 막말을…이유가 '황당'	2	0	http://news.mk.co.kr/news_forward.php?domain=news&no=78256&year=2015	society
01	새 총리에 이완구 새누리당 원내대표·김기춘 비서실장은 유임(종합)	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=75134&year=2015	politics
01	커피로 그리는 세상 - 나발을 불자	2	0	http://bigs.mk.co.kr/view.php?no=74689&year=2015	gen
01	당구장 스크린골프장 금연, 담뱃갑 경고그림 도입에 공원서 음주도 금지	0	9	http://news.mk.co.kr/news_forward.php?domain=news&no=73017&year=2015	society
01	쉐보레, 새 옷 갈아입은 ‘어메이징 뉴 2015 크루즈’ 공개	0	1	http://news.mk.co.kr/news_forward.php?domain=news&no=73036&year=2015	business
01	볼보자동차, 북유럽 담은 문화 공간 ‘더 하우스 오브 스웨덴’ 오픈	13	0	http://news.mk.co.kr/news_forward.php?domain=news&no=73061&year=2015	business
01	청와대는 비정상의 정상에 서있어…朴대통령, 나홀로 말고 協治나서야	6	0	http://news.mk.co.kr/news_forward.php?domain=news&no=72838&year=2015	gen
01	여야 거대 정당이 국민상대로 甲질…정당이 情黨으로 전락	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=72840&year=2015	gen
01	무상복지를 공짜라고 말하는 억지	103	0	http://news.mk.co.kr/news_forward.php?domain=news&no=72852&year=2015	gen
01	일리노이大 동문회장 조성식씨	0	5	http://news.mk.co.kr/news_forward.php?domain=news&no=72774&year=2015	society
01	인터넷으로 주총 의결권 행사	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=72746&year=2015	stock
01	남인, 이라크 유전플랜트에 배관 대량 공급	0	37	http://news.mk.co.kr/news_forward.php?domain=news&no=72547&year=2015	business
01	LG G플렉스2 30일 출시	2	0	http://news.mk.co.kr/news_forward.php?domain=news&no=72556&year=2015	business
01	[view point] 간판만 바뀐 한국GM 새 영화	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=72563&year=2015	business
01	김재홍 코트라사장, 貿協에 ‘러브콜’	0	88	http://news.mk.co.kr/news_forward.php?domain=news&no=72561&year=2015	business
01	질병관리본부, 인플루엔자 유행 주의보	2	0	http://news.mk.co.kr/news_forward.php?domain=news&no=72645&year=2015	society
01	"박대통령 ""대학평가 과감하게 쇄신해야”"	4	0	http://news.mk.co.kr/news_forward.php?domain=news&no=71860&year=2015	politics
01	서유미 소설 `끝의 시작`, 이별과 상실의 끝에서 새로운 희망을 보다	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=71887&year=2015	culture
01	[Hot-Line] 현대차, 실적 발표 후 매도 물량 증가…2%대 하락	1	0	http://news.mk.co.kr/news_forward.php?domain=news&no=71754&year=2015	business
01	MS 윈도우 10 공개, 새 브라우저 `스파르탄` 탑재…무료로 업그레이드까지?	0	2	http://news.mk.co.kr/news_forward.php?domain=news&no=70543&year=2015	business
01	[레이더M] NH투자증권, 유망 바이오社 IPO주간 싹쓸이	7	0	http://news.mk.co.kr/news_forward.php?domain=news&no=71043&year=2015	stock
